name,file,line,type,comment
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/neighboring_engine_test.py,57,method,Return the expected engines to build.
GraphFn,../tensorflow/tensorflow/python/compiler/tensorrt/test/cast_test.py,37,method,
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/cast_test.py,45,method,
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/cast_test.py,48,method,Returns the expected engines to build.
GraphFn,../tensorflow/tensorflow/python/compiler/tensorrt/test/memory_alignment_test.py,34,method,
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/memory_alignment_test.py,54,method,
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/memory_alignment_test.py,58,method,Return the expected engines to build.
ExpectedAbsoluteTolerance,../tensorflow/tensorflow/python/compiler/tensorrt/test/memory_alignment_test.py,62,method,The absolute tolerance to compare floating point results.
ExpectedRelativeTolerance,../tensorflow/tensorflow/python/compiler/tensorrt/test/memory_alignment_test.py,66,method,The relative tolerance to compare floating point results.
GraphFn,../tensorflow/tensorflow/python/compiler/tensorrt/test/rank_two_test.py,33,method,
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/rank_two_test.py,58,method,
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/rank_two_test.py,62,method,Return the expected engines to build.
GraphFn,../tensorflow/tensorflow/python/compiler/tensorrt/test/binary_tensor_weight_broadcast_test.py,36,method,
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/binary_tensor_weight_broadcast_test.py,55,method,
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/binary_tensor_weight_broadcast_test.py,60,method,Return the expected engines to build.
GraphFn,../tensorflow/tensorflow/python/compiler/tensorrt/test/identity_output_test.py,42,method,
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/identity_output_test.py,54,method,
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/identity_output_test.py,58,method,Return the expected engines to build.
GraphFn,../tensorflow/tensorflow/python/compiler/tensorrt/test/const_broadcast_test.py,31,method,Return the expected graph to convert.
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/const_broadcast_test.py,47,method,
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/const_broadcast_test.py,51,method,Return the expected engines to build.
ExpectedAbsoluteTolerance,../tensorflow/tensorflow/python/compiler/tensorrt/test/const_broadcast_test.py,55,method,The absolute tolerance to compare floating point results.
ExpectedRelativeTolerance,../tensorflow/tensorflow/python/compiler/tensorrt/test/const_broadcast_test.py,59,method,The relative tolerance to compare floating point results.
GraphFn,../tensorflow/tensorflow/python/compiler/tensorrt/test/combined_nms_test.py,33,method,
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/combined_nms_test.py,62,method,
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/combined_nms_test.py,82,method,Return the expected engines to build.
conv2d_layer,../tensorflow/tensorflow/python/compiler/tensorrt/test/conv2d_test.py,32,function,
div_round_up,../tensorflow/tensorflow/python/compiler/tensorrt/test/conv2d_test.py,62,function,
build_graph,../tensorflow/tensorflow/python/compiler/tensorrt/test/conv2d_test.py,66,function,
GraphFn,../tensorflow/tensorflow/python/compiler/tensorrt/test/conv2d_test.py,86,method,
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/conv2d_test.py,96,method,
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/conv2d_test.py,101,method,Return the expected engines to build.
ExpectedAbsoluteTolerance,../tensorflow/tensorflow/python/compiler/tensorrt/test/conv2d_test.py,105,method,The absolute tolerance to compare floating point results.
ExpectedRelativeTolerance,../tensorflow/tensorflow/python/compiler/tensorrt/test/conv2d_test.py,111,method,The relative tolerance to compare floating point results.
GraphFn,../tensorflow/tensorflow/python/compiler/tensorrt/test/conv2d_test.py,121,method,
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/conv2d_test.py,131,method,
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/conv2d_test.py,136,method,Return the expected engines to build.
GraphFn,../tensorflow/tensorflow/python/compiler/tensorrt/test/conv2d_test.py,144,method,
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/conv2d_test.py,163,method,
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/conv2d_test.py,167,method,Return the expected engines to build.
GraphFn,../tensorflow/tensorflow/python/compiler/tensorrt/test/conv2d_test.py,175,method,
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/conv2d_test.py,193,method,
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/conv2d_test.py,197,method,Return the expected engines to build.
GraphFn,../tensorflow/tensorflow/python/compiler/tensorrt/test/lru_cache_test.py,35,method,
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/lru_cache_test.py,50,method,
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/lru_cache_test.py,68,method,Return the expected engines to build.
IsQuantizationMode,../tensorflow/tensorflow/python/compiler/tensorrt/test/tf_trt_integration_test_base.py,95,function,
IsQuantizationWithCalibration,../tensorflow/tensorflow/python/compiler/tensorrt/test/tf_trt_integration_test_base.py,99,function,
GraphState,../tensorflow/tensorflow/python/compiler/tensorrt/test/tf_trt_integration_test_base.py,103,class,
trt_incompatible_op,../tensorflow/tensorflow/python/compiler/tensorrt/test/tf_trt_integration_test_base.py,113,method,
precision_modes,../tensorflow/tensorflow/python/compiler/tensorrt/test/tf_trt_integration_test_base.py,117,method,
setUp,../tensorflow/tensorflow/python/compiler/tensorrt/test/tf_trt_integration_test_base.py,155,method,Setup method.
BuildParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/tf_trt_integration_test_base.py,166,method,Build test parameters.
BuildParamsWithMask,../tensorflow/tensorflow/python/compiler/tensorrt/test/tf_trt_integration_test_base.py,198,method,Build test parameters with static or dynamic input shapes.
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/tf_trt_integration_test_base.py,252,method,"Return a TfTrtIntegrationTestParams for test, implemented by subclass."
GetConversionParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/tf_trt_integration_test_base.py,256,method,Return a TrtConversionParams for test.
GetTrtRewriterConfig,../tensorflow/tensorflow/python/compiler/tensorrt/test/tf_trt_integration_test_base.py,279,method,
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/tf_trt_integration_test_base.py,299,method,"Return the expected engines to build, implemented by subclass."
ExpectedAbsoluteTolerance,../tensorflow/tensorflow/python/compiler/tensorrt/test/tf_trt_integration_test_base.py,303,method,The absolute tolerance to compare floating point results.
ExpectedRelativeTolerance,../tensorflow/tensorflow/python/compiler/tensorrt/test/tf_trt_integration_test_base.py,307,method,The relative tolerance to compare floating point results.
GraphFn,../tensorflow/tensorflow/python/compiler/tensorrt/test/biasadd_matmul_test.py,39,method,
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/biasadd_matmul_test.py,105,method,
GetConversionParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/biasadd_matmul_test.py,109,method,Return a ConversionParams for test.
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/biasadd_matmul_test.py,123,method,Return the expected engines to build.
GraphFn,../tensorflow/tensorflow/python/compiler/tensorrt/test/multi_connection_neighbor_engine_test.py,34,method,
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/multi_connection_neighbor_engine_test.py,67,method,
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/multi_connection_neighbor_engine_test.py,71,method,Return the expected engines to build.
GraphFn,../tensorflow/tensorflow/python/compiler/tensorrt/test/topk_test.py,32,method,
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/topk_test.py,40,method,
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/topk_test.py,45,method,Return the expected engines to build.
GraphFn,../tensorflow/tensorflow/python/compiler/tensorrt/test/topk_test.py,53,method,
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/topk_test.py,65,method,
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/topk_test.py,70,method,Return the expected engines to build.
GraphFn,../tensorflow/tensorflow/python/compiler/tensorrt/test/trt_mode_test.py,34,method,
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/trt_mode_test.py,48,method,"The input has 1 as a first dimension, which is removed by the squeeze."
GetConversionParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/trt_mode_test.py,63,method,Return a TrtConversionParams for test.
setUpClass,../tensorflow/tensorflow/python/compiler/tensorrt/test/trt_mode_test.py,75,function,
GetConversionParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/trt_mode_test.py,83,method,Return a TrtConversionParams for test using implicit batch mdoe.
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/trt_mode_test.py,87,method,Check that the expected engine is built.
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/trt_mode_test.py,106,method,We specify input/output masks with static (known) shapes.
GetConversionParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/trt_mode_test.py,116,method,Return a TrtConversionParams for test that enables explicit batch.
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/trt_mode_test.py,120,method,Check that the expected engine is built.
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/trt_mode_test.py,147,method,We specify input/output mask with dynamic (unknown) shapes.
GetConversionParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/trt_mode_test.py,162,method,Return a TrtConversionParams for test that enables explicit batch.
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/trt_mode_test.py,166,method,Return the expected engines to build.
GraphFn,../tensorflow/tensorflow/python/compiler/tensorrt/test/int32_test.py,38,method,
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/int32_test.py,46,method,
GetConversionParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/int32_test.py,49,method,Return a ConversionParams for test.
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/int32_test.py,63,method,Return the expected engines to build.
GraphFn,../tensorflow/tensorflow/python/compiler/tensorrt/test/int32_test.py,71,method,
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/int32_test.py,76,method,
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/int32_test.py,87,method,
CalibrationInt32Support,../tensorflow/tensorflow/python/compiler/tensorrt/test/int32_test.py,68,class,Test execution of calibration with int32 input
GraphFn,../tensorflow/tensorflow/python/compiler/tensorrt/test/reshape_transpose_test.py,30,method,
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/reshape_transpose_test.py,62,method,
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/reshape_transpose_test.py,66,method,Return the expected engines to build.
GraphFn,../tensorflow/tensorflow/python/compiler/tensorrt/test/reshape_transpose_test.py,81,method,
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/reshape_transpose_test.py,89,method,
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/reshape_transpose_test.py,93,method,Return the expected engines to build.
GraphFn,../tensorflow/tensorflow/python/compiler/tensorrt/test/reshape_transpose_test.py,110,method,
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/reshape_transpose_test.py,118,method,
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/reshape_transpose_test.py,122,method,Return the expected engines to build.
GraphFn,../tensorflow/tensorflow/python/compiler/tensorrt/test/vgg_block_nchw_test.py,38,method,
GetParams,../tensorflow/tensorflow/python/compiler/tensorrt/test/vgg_block_nchw_test.py,66,method,
ExpectedEnginesToBuild,../tensorflow/tensorflow/python/compiler/tensorrt/test/vgg_block_nchw_test.py,70,method,Return the expected engines to build.
setUp,../tensorflow/tensorflow/python/compiler/tensorrt/test/vgg_block_nchw_test.py,75,method,
GetGraph,../tensorflow/tensorflow/python/compiler/tensorrt/test/testdata/gen_tftrt_model.py,49,function,Define graph.
GenerateModelV2,../tensorflow/tensorflow/python/compiler/tensorrt/test/testdata/gen_tftrt_model.py,59,function,Generate and convert a model using TFv2 API.
GenerateModelV1,../tensorflow/tensorflow/python/compiler/tensorrt/test/testdata/gen_tftrt_model.py,90,function,Generate and convert a model using TFv1 API.
assets,../tensorflow/tensorflow/python/summary/plugin_asset_test.py,29,method,
scalar,../tensorflow/tensorflow/python/summary/summary.py,58,function,Outputs a `Summary` protocol buffer containing a single scalar value.
image,../tensorflow/tensorflow/python/summary/summary.py,88,function,Outputs a `Summary` protocol buffer with images.
histogram,../tensorflow/tensorflow/python/summary/summary.py,144,function,Outputs a `Summary` protocol buffer with a histogram.
audio,../tensorflow/tensorflow/python/summary/summary.py,185,function,Outputs a `Summary` protocol buffer with audio.
text,../tensorflow/tensorflow/python/summary/summary.py,234,function,Summarizes textual data.
tensor_summary,../tensorflow/tensorflow/python/summary/summary.py,275,function,Outputs a `Summary` protocol buffer with a serialized tensor.proto.
merge,../tensorflow/tensorflow/python/summary/summary.py,331,function,Merges summaries.
merge_all,../tensorflow/tensorflow/python/summary/summary.py,377,function,Merges all summaries collected in the default graph.
get_summary_description,../tensorflow/tensorflow/python/summary/summary.py,410,function,"Given a TensorSummary node_def, retrieve its SummaryDescription."
get_plugin_asset,../tensorflow/tensorflow/python/summary/plugin_asset.py,42,function,Acquire singleton PluginAsset instance from a graph.
get_all_plugin_assets,../tensorflow/tensorflow/python/summary/plugin_asset.py,84,function,Retrieve all PluginAssets stored in the graph collection.
assets,../tensorflow/tensorflow/python/summary/plugin_asset.py,134,method,Provide all of the assets contained by the PluginAsset instance.
PluginAsset,../tensorflow/tensorflow/python/summary/plugin_asset.py,113,class,This abstract base class allows TensorBoard to serialize assets to disk.
summary_iterator,../tensorflow/tensorflow/python/summary/summary_iterator.py,44,function,Returns a iterator for reading `Event` protocol buffers from an event file.
FakeWriteError,../tensorflow/tensorflow/python/summary/writer/writer_test.py,463,class,
clear,../tensorflow/tensorflow/python/summary/writer/writer_cache.py,41,function,Clear cached summary writers. Currently only used for unit tests.
get,../tensorflow/tensorflow/python/summary/writer/writer_cache.py,51,function,Returns the FileWriter for the specified directory.
FileWriterCache,../tensorflow/tensorflow/python/summary/writer/writer_cache.py,29,class,Cache for file writers.
install,../tensorflow/tensorflow/python/summary/writer/fake_summary_writer.py,33,function,
uninstall,../tensorflow/tensorflow/python/summary/writer/fake_summary_writer.py,41,function,
summaries,../tensorflow/tensorflow/python/summary/writer/fake_summary_writer.py,58,method,
assert_summaries,../tensorflow/tensorflow/python/summary/writer/fake_summary_writer.py,61,method,Assert expected items have been added to summary writer.
add_summary,../tensorflow/tensorflow/python/summary/writer/fake_summary_writer.py,98,method,Add summary.
add_graph,../tensorflow/tensorflow/python/summary/writer/fake_summary_writer.py,112,method,Add graph.
add_meta_graph,../tensorflow/tensorflow/python/summary/writer/fake_summary_writer.py,120,method,Add metagraph.
add_session_log,../tensorflow/tensorflow/python/summary/writer/fake_summary_writer.py,127,method,
add_run_metadata,../tensorflow/tensorflow/python/summary/writer/fake_summary_writer.py,131,method,
flush,../tensorflow/tensorflow/python/summary/writer/fake_summary_writer.py,136,method,
reopen,../tensorflow/tensorflow/python/summary/writer/fake_summary_writer.py,139,method,
close,../tensorflow/tensorflow/python/summary/writer/fake_summary_writer.py,142,method,
FakeSummaryWriter,../tensorflow/tensorflow/python/summary/writer/fake_summary_writer.py,27,class,Fake summary writer.
get_logdir,../tensorflow/tensorflow/python/summary/writer/event_file_writer_v2.py,98,method,Returns the directory where event file will be written.
reopen,../tensorflow/tensorflow/python/summary/writer/event_file_writer_v2.py,102,method,Reopens the EventFileWriter.
add_event,../tensorflow/tensorflow/python/summary/writer/event_file_writer_v2.py,114,method,Adds an event to the event file.
flush,../tensorflow/tensorflow/python/summary/writer/event_file_writer_v2.py,125,method,Flushes the event file to disk.
close,../tensorflow/tensorflow/python/summary/writer/event_file_writer_v2.py,133,method,Flushes the event file to disk and close the file.
EventFileWriterV2,../tensorflow/tensorflow/python/summary/writer/event_file_writer_v2.py,29,class,Writes `Event` protocol buffers to an event file via the graph.
get_logdir,../tensorflow/tensorflow/python/summary/writer/event_file_writer.py,98,method,Returns the directory where event file will be written.
reopen,../tensorflow/tensorflow/python/summary/writer/event_file_writer.py,102,method,Reopens the EventFileWriter.
add_event,../tensorflow/tensorflow/python/summary/writer/event_file_writer.py,114,method,Adds an event to the event file.
flush,../tensorflow/tensorflow/python/summary/writer/event_file_writer.py,139,method,Flushes the event file to disk.
close,../tensorflow/tensorflow/python/summary/writer/event_file_writer.py,155,method,Flushes the event file to disk and close the file.
EventFileWriter,../tensorflow/tensorflow/python/summary/writer/event_file_writer.py,35,class,Writes `Event` protocol buffers to an event file.
run,../tensorflow/tensorflow/python/summary/writer/event_file_writer.py,206,method,
get,../tensorflow/tensorflow/python/summary/writer/event_file_writer.py,256,method,Remove and return an item from the queue.
put,../tensorflow/tensorflow/python/summary/writer/event_file_writer.py,271,method,Put an item into the queue.
close,../tensorflow/tensorflow/python/summary/writer/event_file_writer.py,296,method,"Closes the queue, causing any pending or future `put()` calls to fail."
CloseableQueue,../tensorflow/tensorflow/python/summary/writer/event_file_writer.py,235,class,Stripped-down fork of the standard library Queue that is closeable.
QueueClosedError,../tensorflow/tensorflow/python/summary/writer/event_file_writer.py,303,class,Raised when CloseableQueue.put() fails because the queue is closed.
add_summary,../tensorflow/tensorflow/python/summary/writer/writer.py,101,method,Adds a `Summary` protocol buffer to the event file.
add_session_log,../tensorflow/tensorflow/python/summary/writer/writer.py,144,method,Adds a `SessionLog` protocol buffer to the event file.
add_graph,../tensorflow/tensorflow/python/summary/writer/writer.py,163,method,Adds a `Graph` to the event file.
add_meta_graph,../tensorflow/tensorflow/python/summary/writer/writer.py,229,method,Adds a `MetaGraphDef` to the event file.
add_run_metadata,../tensorflow/tensorflow/python/summary/writer/writer.py,251,method,Adds a metadata information for a single session.run() call.
SummaryToEventTransformer,../tensorflow/tensorflow/python/summary/writer/writer.py,42,class,Abstractly implements the SummaryWriter API.
get_logdir,../tensorflow/tensorflow/python/summary/writer/writer.py,381,method,Returns the directory where event file will be written.
add_event,../tensorflow/tensorflow/python/summary/writer/writer.py,395,method,Adds an event to the event file.
flush,../tensorflow/tensorflow/python/summary/writer/writer.py,404,method,Flushes the event file to disk.
close,../tensorflow/tensorflow/python/summary/writer/writer.py,415,method,Flushes the event file to disk and close the file.
reopen,../tensorflow/tensorflow/python/summary/writer/writer.py,423,method,Reopens the EventFileWriter.
FileWriter,../tensorflow/tensorflow/python/summary/writer/writer.py,283,class,Writes `Summary` protocol buffers to event files.
setUp,../tensorflow/tensorflow/python/debug/wrappers/local_cli_wrapper_test.py,138,method,
tearDown,../tensorflow/tensorflow/python/debug/wrappers/local_cli_wrapper_test.py,172,method,
add_tensor_filter,../tensorflow/tensorflow/python/debug/wrappers/hooks.py,67,method,Add a tensor filter.
begin,../tensorflow/tensorflow/python/debug/wrappers/hooks.py,88,method,
before_run,../tensorflow/tensorflow/python/debug/wrappers/hooks.py,91,method,
after_run,../tensorflow/tensorflow/python/debug/wrappers/hooks.py,143,method,
LocalCLIDebugHook,../tensorflow/tensorflow/python/debug/wrappers/hooks.py,30,class,Command-line-interface debugger hook.
begin,../tensorflow/tensorflow/python/debug/wrappers/hooks.py,182,method,
before_run,../tensorflow/tensorflow/python/debug/wrappers/hooks.py,185,method,
after_run,../tensorflow/tensorflow/python/debug/wrappers/hooks.py,219,method,
DumpingDebugHook,../tensorflow/tensorflow/python/debug/wrappers/hooks.py,151,class,A debugger hook that dumps debug data to filesystem.
before_run,../tensorflow/tensorflow/python/debug/wrappers/hooks.py,266,method,Called right before a session is run.
GrpcDebugHook,../tensorflow/tensorflow/python/debug/wrappers/hooks.py,223,class,A hook that streams debugger-related events to any grpc_debug_server.
before_run,../tensorflow/tensorflow/python/debug/wrappers/hooks.py,351,method,
TensorBoardDebugHook,../tensorflow/tensorflow/python/debug/wrappers/hooks.py,305,class,A tfdbg hook that can be used with TensorBoard Debugger Plugin.
on_session_init,../tensorflow/tensorflow/python/debug/wrappers/framework_test.py,61,method,Override abstract on-session-init callback method.
on_run_start,../tensorflow/tensorflow/python/debug/wrappers/framework_test.py,70,method,Override abstract on-run-start callback method.
on_run_end,../tensorflow/tensorflow/python/debug/wrappers/framework_test.py,81,method,Override abstract on-run-end callback method.
on_session_init,../tensorflow/tensorflow/python/debug/wrappers/framework_test.py,123,method,
on_run_start,../tensorflow/tensorflow/python/debug/wrappers/framework_test.py,130,method,
on_run_end,../tensorflow/tensorflow/python/debug/wrappers/framework_test.py,140,method,
setUp,../tensorflow/tensorflow/python/debug/wrappers/framework_test.py,153,method,
tearDown,../tensorflow/tensorflow/python/debug/wrappers/framework_test.py,197,method,
prepare_run_debug_urls,../tensorflow/tensorflow/python/debug/wrappers/dumping_wrapper.py,92,method,Implementation of abstract method in superclass.
DumpingDebugWrapperSession,../tensorflow/tensorflow/python/debug/wrappers/dumping_wrapper.py,31,class,Debug Session wrapper that dumps debug data to filesystem.
OnSessionInitRequest,../tensorflow/tensorflow/python/debug/wrappers/framework.py,135,class,Request to an on-session-init callback.
OnSessionInitAction,../tensorflow/tensorflow/python/debug/wrappers/framework.py,152,class,Enum-like values for possible action to take on session init.
OnSessionInitResponse,../tensorflow/tensorflow/python/debug/wrappers/framework.py,168,class,Response from an on-session-init callback.
OnRunStartRequest,../tensorflow/tensorflow/python/debug/wrappers/framework.py,181,class,Request to an on-run-start callback.
OnRunStartAction,../tensorflow/tensorflow/python/debug/wrappers/framework.py,212,class,Enum-like values for possible action to take on start of a run() call.
OnRunStartResponse,../tensorflow/tensorflow/python/debug/wrappers/framework.py,226,class,Request from an on-run-start callback.
OnRunEndRequest,../tensorflow/tensorflow/python/debug/wrappers/framework.py,274,class,Request to an on-run-end callback.
OnRunEndResponse,../tensorflow/tensorflow/python/debug/wrappers/framework.py,308,class,Response from an on-run-end callback.
graph,../tensorflow/tensorflow/python/debug/wrappers/framework.py,382,method,
graph_def,../tensorflow/tensorflow/python/debug/wrappers/framework.py,386,method,
sess_str,../tensorflow/tensorflow/python/debug/wrappers/framework.py,390,method,
session,../tensorflow/tensorflow/python/debug/wrappers/framework.py,394,method,
run,../tensorflow/tensorflow/python/debug/wrappers/framework.py,397,method,Wrapper around Session.run() that inserts tensor watch options.
run_step_fn,../tensorflow/tensorflow/python/debug/wrappers/framework.py,643,method,
partial_run_setup,../tensorflow/tensorflow/python/debug/wrappers/framework.py,647,method,Sets up the feeds and fetches for partial runs in the session.
partial_run,../tensorflow/tensorflow/python/debug/wrappers/framework.py,652,method,
list_devices,../tensorflow/tensorflow/python/debug/wrappers/framework.py,656,method,
reset,../tensorflow/tensorflow/python/debug/wrappers/framework.py,659,method,
make_callable,../tensorflow/tensorflow/python/debug/wrappers/framework.py,662,method,
run_call_count,../tensorflow/tensorflow/python/debug/wrappers/framework.py,686,method,
increment_run_call_count,../tensorflow/tensorflow/python/debug/wrappers/framework.py,689,method,
on_session_init,../tensorflow/tensorflow/python/debug/wrappers/framework.py,755,method,Callback invoked during construction of the debug-wrapper session.
on_run_start,../tensorflow/tensorflow/python/debug/wrappers/framework.py,770,method,Callback invoked on run() calls to the debug-wrapper session.
on_run_end,../tensorflow/tensorflow/python/debug/wrappers/framework.py,789,method,Callback invoked on run() calls to the debug-wrapper session.
as_default,../tensorflow/tensorflow/python/debug/wrappers/framework.py,804,method,
close,../tensorflow/tensorflow/python/debug/wrappers/framework.py,820,method,
should_stop,../tensorflow/tensorflow/python/debug/wrappers/framework.py,826,method,
BaseDebugWrapperSession,../tensorflow/tensorflow/python/debug/wrappers/framework.py,318,class,Base class of debug-wrapper session classes.
WatchOptions,../tensorflow/tensorflow/python/debug/wrappers/framework.py,835,class,Type for return values of watch_fn.
on_session_init,../tensorflow/tensorflow/python/debug/wrappers/framework.py,924,method,See doc of BaseDebugWrapperSession.on_run_start.
prepare_run_debug_urls,../tensorflow/tensorflow/python/debug/wrappers/framework.py,930,method,Abstract method to be implemented by concrete subclasses.
on_run_start,../tensorflow/tensorflow/python/debug/wrappers/framework.py,944,method,See doc of BaseDebugWrapperSession.on_run_start.
on_run_end,../tensorflow/tensorflow/python/debug/wrappers/framework.py,985,method,See doc of BaseDebugWrapperSession.on_run_end.
NonInteractiveDebugWrapperSession,../tensorflow/tensorflow/python/debug/wrappers/framework.py,885,class,"Base class for non-interactive (i.e., non-CLI) debug wrapper sessions."
add_tensor_filter,../tensorflow/tensorflow/python/debug/wrappers/local_cli_wrapper.py,209,method,Add a tensor filter.
on_session_init,../tensorflow/tensorflow/python/debug/wrappers/local_cli_wrapper.py,220,method,Overrides on-session-init callback.
on_run_start,../tensorflow/tensorflow/python/debug/wrappers/local_cli_wrapper.py,233,method,Overrides on-run-start callback.
on_run_end,../tensorflow/tensorflow/python/debug/wrappers/local_cli_wrapper.py,306,method,Overrides on-run-end callback.
LocalCLIDebugWrapperSession,../tensorflow/tensorflow/python/debug/wrappers/local_cli_wrapper.py,43,class,Concrete subclass of BaseDebugWrapperSession implementing a local CLI.
setUp,../tensorflow/tensorflow/python/debug/wrappers/dumping_wrapper_test.py,46,method,
tearDown,../tensorflow/tensorflow/python/debug/wrappers/dumping_wrapper_test.py,61,method,
publish_traceback,../tensorflow/tensorflow/python/debug/wrappers/grpc_wrapper.py,31,function,Publish traceback and source code if graph version is new.
prepare_run_debug_urls,../tensorflow/tensorflow/python/debug/wrappers/grpc_wrapper.py,122,method,Implementation of abstract method in superclass.
GrpcDebugWrapperSession,../tensorflow/tensorflow/python/debug/wrappers/grpc_wrapper.py,69,class,Debug Session wrapper that send debug data to gRPC stream(s).
register_signal_handler,../tensorflow/tensorflow/python/debug/wrappers/grpc_wrapper.py,154,function,
run,../tensorflow/tensorflow/python/debug/wrappers/grpc_wrapper.py,212,method,
TensorBoardDebugWrapperSession,../tensorflow/tensorflow/python/debug/wrappers/grpc_wrapper.py,162,class,A tfdbg Session wrapper that can be used with TensorBoard Debugger Plugin.
setUpClass,../tensorflow/tensorflow/python/debug/wrappers/disk_usage_test.py,39,function,
setUp,../tensorflow/tensorflow/python/debug/wrappers/disk_usage_test.py,44,method,
no_rewrite_session_config,../tensorflow/tensorflow/python/debug/cli/analyzer_cli_test.py,62,function,
line_number_above,../tensorflow/tensorflow/python/debug/cli/analyzer_cli_test.py,74,function,
parse_op_and_node,../tensorflow/tensorflow/python/debug/cli/analyzer_cli_test.py,78,function,Parse a line containing an op node followed by a node name.
assert_column_header_command_shortcut,../tensorflow/tensorflow/python/debug/cli/analyzer_cli_test.py,102,function,
assert_listed_tensors,../tensorflow/tensorflow/python/debug/cli/analyzer_cli_test.py,116,function,Check RichTextLines output for list_tensors commands.
assert_node_attribute_lines,../tensorflow/tensorflow/python/debug/cli/analyzer_cli_test.py,261,function,Check RichTextLines output for node_info commands.
check_syntax_error_output,../tensorflow/tensorflow/python/debug/cli/analyzer_cli_test.py,425,function,Check RichTextLines output for valid command prefix but invalid syntax.
check_error_output,../tensorflow/tensorflow/python/debug/cli/analyzer_cli_test.py,434,function,Check RichTextLines output from invalid/erroneous commands.
check_main_menu,../tensorflow/tensorflow/python/debug/cli/analyzer_cli_test.py,450,function,Check the main menu annotation of an output.
check_menu_item,../tensorflow/tensorflow/python/debug/cli/analyzer_cli_test.py,497,function,
